,ID,Country,CountryCode,Province,City,CityCode,Lat,Lon,Confirmed,Deaths,Recovered,Active,Date
499,56a63d4c-030f-40ab-acc2-94d3530cd63f,Kenya,KE,,,,-0.02,37.91,197409,3865,185808,7736,2021-07-25T00:00:00Z
500,cbea980e-24b7-4872-a3d5-7658cc406c3c,Kenya,KE,,,,-0.02,37.91,197959,3872,186594,7493,2021-07-26T00:00:00Z
501,5296627e-bba4-4b51-bc17-f3debea7689f,Kenya,KE,,,,-0.02,37.91,198935,3882,187563,7490,2021-07-27T00:00:00Z
502,216a084a-1a60-42ec-a7c8-471749f2cb07,Kenya,KE,,,,-0.02,37.91,199941,3895,187824,8222,2021-07-28T00:00:00Z
503,a56ac92a-34a4-4815-b55d-c91924ecc721,Kenya,KE,,,,-0.02,37.91,201009,3910,188222,8877,2021-07-29T00:00:00Z
504,e78cfd36-ae89-4b6c-b48f-1b32f3200a9c,Kenya,KE,,,,-0.02,37.91,201954,3926,188438,9590,2021-07-30T00:00:00Z
505,81a2c819-768f-4df2-89f3-cc7b91485e59,Kenya,KE,,,,-0.02,37.91,203213,3931,188936,10346,2021-07-31T00:00:00Z
506,70bd7b3a-5b07-46e6-affa-132bd81cb70d,Kenya,KE,,,,-0.02,37.91,203680,3946,189131,10603,2021-08-01T00:00:00Z
507,115d3f57-1fb6-44cd-a086-fa4288c87e30,Kenya,KE,,,,-0.02,37.91,204271,3970,189692,10609,2021-08-02T00:00:00Z
508,59e7f5e5-eaf7-4430-b93b-1a0d9db28878,Kenya,KE,,,,-0.02,37.91,205356,3995,190095,11266,2021-08-03T00:00:00Z
509,24cb382e-20bd-45ba-bfb0-710d659f152e,Kenya,KE,,,,-0.02,37.91,206691,4025,191188,11478,2021-08-04T00:00:00Z
510,90763b5a-e78e-478f-902c-ad4f01c5037b,Kenya,KE,,,,-0.02,37.91,208262,4057,0,204205,2021-08-05T00:00:00Z
511,fa01a160-3847-4656-b4b3-af336dd7b0ff,Kenya,KE,,,,-0.02,37.91,209823,4088,0,205735,2021-08-06T00:00:00Z
512,cc34b2f4-4910-4488-9a41-415348e75e2f,Kenya,KE,,,,-0.02,37.91,211028,4117,0,206911,2021-08-07T00:00:00Z
513,5ca70c1b-4ada-4179-8a23-a23ccf44d5c4,Kenya,KE,,,,-0.02,37.91,211828,4149,0,207679,2021-08-08T00:00:00Z
514,f837870e-69aa-4708-bab6-af52dc254d7f,Kenya,KE,,,,-0.02,37.91,212573,4179,0,208394,2021-08-09T00:00:00Z
515,e6c65d4f-6346-4bec-9e9c-b72bba486f02,Kenya,KE,,,,-0.02,37.91,213756,4211,0,209545,2021-08-10T00:00:00Z
516,706aa86d-756f-484b-bab7-36ceff06201c,Kenya,KE,,,,-0.02,37.91,215730,4241,0,211489,2021-08-11T00:00:00Z
517,2b5c84be-9006-4632-bdeb-d3e5332ed035,Kenya,KE,,,,-0.02,37.91,217276,4273,0,213003,2021-08-12T00:00:00Z
518,d4a07bbb-ed06-4ae7-8d07-77d41b96fd66,Kenya,KE,,,,-0.02,37.91,218713,4302,0,214411,2021-08-13T00:00:00Z
519,aa4d5154-b29b-4484-a0f5-d07e31b6ef85,Kenya,KE,,,,-0.02,37.91,219938,4319,0,215619,2021-08-14T00:00:00Z
520,9da9496f-5007-4503-8247-3a483c46758d,Kenya,KE,,,,-0.02,37.91,220727,4340,0,216387,2021-08-15T00:00:00Z
521,146b2ce7-a48c-4c14-9b37-c4729fa2c628,Kenya,KE,,,,-0.02,37.91,221406,4350,0,217056,2021-08-16T00:00:00Z
522,da1e1b39-902b-40de-b2a8-63da0c865794,Kenya,KE,,,,-0.02,37.91,222894,4354,0,218540,2021-08-17T00:00:00Z
523,a4c282d6-b5ca-4b7d-8f56-eb7e239acdcc,Kenya,KE,,,,-0.02,37.91,224400,4378,0,220022,2021-08-18T00:00:00Z
524,8ed9bf97-0bc4-435f-acce-7ebac4b9c7f0,Kenya,KE,,,,-0.02,37.91,225663,4404,0,221259,2021-08-19T00:00:00Z
525,b63dcc99-a65d-46cc-b33c-d839f836ba19,Kenya,KE,,,,-0.02,37.91,227077,4435,0,222642,2021-08-20T00:00:00Z
526,9077097c-00fb-4d50-8882-15c17709f1c2,Kenya,KE,,,,-0.02,37.91,228363,4467,0,223896,2021-08-21T00:00:00Z
527,67159614-44e4-4233-b07f-46e3583da54f,Kenya,KE,,,,-0.02,37.91,229009,4497,0,224512,2021-08-22T00:00:00Z
528,0d2a1648-d770-4065-a439-80a6ffbf62ba,Kenya,KE,,,,-0.02,37.91,229628,4528,0,225100,2021-08-23T00:00:00Z
529,6a732608-35d3-48d4-a341-e4ccfb9a6252,Kenya,KE,,,,-0.02,37.91,230794,4564,0,226230,2021-08-24T00:00:00Z
530,968fa689-352e-4627-b391-710668307c6e,Kenya,KE,,,,-0.02,37.91,232052,4600,0,227452,2021-08-25T00:00:00Z
531,741c45c4-d93f-462f-bcef-45f807026e42,Kenya,KE,,,,-0.02,37.91,232869,4635,0,228234,2021-08-26T00:00:00Z
532,9df2eb94-9a41-4274-870d-afe16d654073,Kenya,KE,,,,-0.02,37.91,233801,4666,0,229135,2021-08-27T00:00:00Z
533,534f3790-50df-4363-b1d9-592461e3abbe,Kenya,KE,,,,-0.02,37.91,234589,4694,0,229895,2021-08-28T00:00:00Z
534,7bad663c-1571-458e-a7be-ce0f1dac537e,Kenya,KE,,,,-0.02,37.91,234952,4710,0,230242,2021-08-29T00:00:00Z
535,36c6e0b5-646d-4b0b-b287-f17cf64228b7,Kenya,KE,,,,-0.02,37.91,235298,4720,0,230578,2021-08-30T00:00:00Z
536,902ae82e-5e14-4084-be12-aee5155afc5d,Kenya,KE,,,,-0.02,37.91,235863,4726,0,231137,2021-08-31T00:00:00Z
537,d9c57166-d43f-4753-8d28-ca09008815b4,Kenya,KE,,,,-0.02,37.91,236881,4739,0,232142,2021-09-01T00:00:00Z
538,3659daad-7a8a-4de6-a044-bb0c8a081cf0,Kenya,KE,,,,-0.02,37.91,237851,4746,0,233105,2021-09-02T00:00:00Z
539,35a28538-262e-4cc4-b61e-d295d7365cbe,Kenya,KE,,,,-0.02,37.91,238852,4757,0,234095,2021-09-03T00:00:00Z
540,b54c39e6-414e-4cf0-8349-61dafd6d6e27,Kenya,KE,,,,-0.02,37.91,239692,4778,0,234914,2021-09-04T00:00:00Z
541,73b8872a-e798-4c26-a2a2-cf46057f336d,Kenya,KE,,,,-0.02,37.91,240172,4786,0,235386,2021-09-05T00:00:00Z
542,dc7cfdea-2797-40b7-9b09-9d2944b51665,Kenya,KE,,,,-0.02,37.91,240430,4795,0,235635,2021-09-06T00:00:00Z
543,91d3beda-3ee8-4e02-9338-84dcd74241f8,Kenya,KE,,,,-0.02,37.91,241134,4800,0,236334,2021-09-07T00:00:00Z
544,b4b6bea0-d1dd-4461-835b-f042ed14806f,Kenya,KE,,,,-0.02,37.91,241783,4830,0,236953,2021-09-08T00:00:00Z
545,8f8caac6-72d1-4132-91d5-b27e78f39c5b,Kenya,KE,,,,-0.02,37.91,242284,4864,0,237420,2021-09-09T00:00:00Z
546,40ca7837-efc7-4418-8a4a-fff170d22ddc,Kenya,KE,,,,-0.02,37.91,242945,4896,0,238049,2021-09-10T00:00:00Z
547,2b2103ce-b757-49d4-acf3-c4c6f98a5a54,Kenya,KE,,,,-0.02,37.91,243456,4902,0,238554,2021-09-11T00:00:00Z
548,3a9dfc0c-0882-4e63-bfef-cb0a6236fff2,Kenya,KE,,,,-0.02,37.91,243725,4906,0,238819,2021-09-12T00:00:00Z
549,6a735ff0-4663-422d-a160-cea4c21c07ba,Kenya,KE,,,,-0.02,37.91,243929,4923,0,239006,2021-09-13T00:00:00Z
550,24a50834-5f11-4c8c-87fa-10bfb893d1aa,Kenya,KE,,,,-0.02,37.91,244380,4928,0,239452,2021-09-14T00:00:00Z
551,7d87275c-a594-4413-8268-bd107bebed2d,Kenya,KE,,,,-0.02,37.91,244826,4949,0,239877,2021-09-15T00:00:00Z
552,a664e7c8-c5f4-4b8d-9491-6317d02f8dc4,Kenya,KE,,,,-0.02,37.91,245337,4961,0,240376,2021-09-16T00:00:00Z
553,018ca9a3-de37-47d9-a111-90303bb517b1,Kenya,KE,,,,-0.02,37.91,245781,4965,0,240816,2021-09-17T00:00:00Z
554,99c60e07-6b95-4907-b2fb-33b85d254268,Kenya,KE,,,,-0.02,37.91,246296,4980,0,241316,2021-09-18T00:00:00Z
555,1700699b-6cb1-48c7-bf36-17584e0d0028,Kenya,KE,,,,-0.02,37.91,246530,4989,0,241541,2021-09-19T00:00:00Z
556,8e9d1469-624f-4703-b5f5-5e9191ecc2aa,Kenya,KE,,,,-0.02,37.91,246643,4995,0,241648,2021-09-20T00:00:00Z
557,aa7daf61-406f-4d4d-ad57-3ba9b99fe7e1,Kenya,KE,,,,-0.02,37.91,246956,5008,0,241948,2021-09-21T00:00:00Z
558,e065c11c-1adb-493c-af45-74e587bdc00a,Kenya,KE,,,,-0.02,37.91,247358,5018,0,242340,2021-09-22T00:00:00Z
559,9540163b-3a98-4080-9c4b-14d2a3ace772,Kenya,KE,,,,-0.02,37.91,247675,5045,0,242630,2021-09-23T00:00:00Z
560,a475ea82-86ab-4b95-9891-f4caae52824a,Kenya,KE,,,,-0.02,37.91,248069,5082,0,242987,2021-09-24T00:00:00Z
561,f7ab216d-e4f2-45ae-8ba1-9ad26deca9e7,Kenya,KE,,,,-0.02,37.91,248392,5096,0,243296,2021-09-25T00:00:00Z
562,6a2df1d8-bfb6-445c-80c1-b353327668cb,Kenya,KE,,,,-0.02,37.91,248461,5102,0,243359,2021-09-26T00:00:00Z
563,27a317a4-b080-4154-830d-d85dbc57d4f2,Kenya,KE,,,,-0.02,37.91,248515,5109,0,243406,2021-09-27T00:00:00Z
564,5f2cae4b-dca3-4827-ad29-c150edd88d4a,Kenya,KE,,,,-0.02,37.91,248770,5116,0,243654,2021-09-28T00:00:00Z
565,c7a4a279-d261-40a3-b573-84a5c26bf961,Kenya,KE,,,,-0.02,37.91,249174,5119,0,244055,2021-09-29T00:00:00Z
566,ea56971e-c93b-42fe-a94a-3077df02c678,Kenya,KE,,,,-0.02,37.91,249434,5123,0,244311,2021-09-30T00:00:00Z
567,9e8129aa-300c-470a-9edb-2380931808d2,Kenya,KE,,,,-0.02,37.91,249725,5128,0,244597,2021-10-01T00:00:00Z
568,39ccdc50-ed34-42ce-8322-64bc97e9b8ff,Kenya,KE,,,,-0.02,37.91,250023,5131,0,244892,2021-10-02T00:00:00Z
569,829e5425-09ce-4553-b301-628169229c12,Kenya,KE,,,,-0.02,37.91,250114,5140,0,244974,2021-10-03T00:00:00Z
570,c2b1295a-5c94-4e0c-8c41-e2131c335101,Kenya,KE,,,,-0.02,37.91,250191,5141,0,245050,2021-10-04T00:00:00Z
571,2473846c-d4bb-4217-8eb2-107c1461c14c,Kenya,KE,,,,-0.02,37.91,250380,5150,0,245230,2021-10-05T00:00:00Z
572,ecb2bb9c-984d-496b-ba0e-12d168ee8254,Kenya,KE,,,,-0.02,37.91,250510,5175,0,245335,2021-10-06T00:00:00Z
573,3363a1b6-d717-445f-8a1f-b0ebf8f81f84,Kenya,KE,,,,-0.02,37.91,250728,5178,0,245550,2021-10-07T00:00:00Z
574,bd3cce89-6f3a-4752-a799-63ac9a168385,Kenya,KE,,,,-0.02,37.91,250898,5179,0,245719,2021-10-08T00:00:00Z
575,180474db-e4f3-4254-b597-45893fe751d3,Kenya,KE,,,,-0.02,37.91,251057,5181,0,245876,2021-10-09T00:00:00Z
576,d48ae912-acd6-411a-b3ea-051ae8ce2b5d,Kenya,KE,,,,-0.02,37.91,251152,5181,0,245971,2021-10-10T00:00:00Z
577,8acf1db5-309e-48f4-b8ea-761abfe19b7a,Kenya,KE,,,,-0.02,37.91,251248,5190,0,246058,2021-10-11T00:00:00Z
578,8f93ab32-910d-4f82-9ae5-9ea12795ec2f,Kenya,KE,,,,-0.02,37.91,251313,5195,0,246118,2021-10-12T00:00:00Z
579,accf2f6d-2f5b-4773-bdcd-af4f8234b731,Kenya,KE,,,,-0.02,37.91,251483,5198,0,246285,2021-10-13T00:00:00Z
580,7082cc6a-d526-4197-a402-f30967a3009c,Kenya,KE,,,,-0.02,37.91,251669,5202,0,246467,2021-10-14T00:00:00Z
581,84c102d8-4ef2-474b-811c-420a5a88941a,Kenya,KE,,,,-0.02,37.91,251803,5210,0,246593,2021-10-15T00:00:00Z
582,791f30e9-14c2-4442-9626-09083b5e1817,Kenya,KE,,,,-0.02,37.91,251959,5215,0,246744,2021-10-16T00:00:00Z
583,1e561275-101c-486e-8173-cee9effe9998,Kenya,KE,,,,-0.02,37.91,252033,5223,0,246810,2021-10-17T00:00:00Z
584,df009315-8ff7-4183-a1df-d8e930a442b9,Kenya,KE,,,,-0.02,37.91,252066,5224,0,246842,2021-10-18T00:00:00Z
585,7ad3fb31-1ebf-42bc-b1dc-f8b35caf50f1,Kenya,KE,,,,-0.02,37.91,252199,5233,0,246966,2021-10-19T00:00:00Z
586,dbe32b4e-d1a0-4a3d-a33b-f6d125866968,Kenya,KE,,,,-0.02,37.91,252308,5238,0,247070,2021-10-20T00:00:00Z
587,7fc1b1df-9e44-4b24-a988-a26c947e154c,Kenya,KE,,,,-0.02,37.91,252375,5238,0,247137,2021-10-21T00:00:00Z
588,f73bcd3e-6798-420d-b479-a913a0ed740a,Kenya,KE,,,,-0.02,37.91,252499,5249,0,247250,2021-10-22T00:00:00Z
589,ca1a9ba2-f200-4c7d-8942-0be6ed3d927a,Kenya,KE,,,,-0.02,37.91,252628,5255,0,247373,2021-10-23T00:00:00Z
590,b170b4be-eaab-42c2-bcc6-f554cac5873e,Kenya,KE,,,,-0.02,37.91,252672,5257,0,247415,2021-10-24T00:00:00Z
591,ca822673-fd00-48d5-9404-6d2d29362e20,Kenya,KE,,,,-0.02,37.91,252688,5260,0,247428,2021-10-25T00:00:00Z
592,b8a786e7-d9dd-4ff5-86e4-ffd85332efc8,Kenya,KE,,,,-0.02,37.91,252839,5263,0,247576,2021-10-26T00:00:00Z
593,d3c05c09-9e13-4628-98fa-d1918181d2b8,Kenya,KE,,,,-0.02,37.91,252938,5266,0,247672,2021-10-27T00:00:00Z
594,1f702ec2-e04f-4881-8ffa-4e6678c35ba9,Kenya,KE,,,,-0.02,37.91,253018,5270,0,247748,2021-10-28T00:00:00Z
595,abc1c05a-5528-4be0-9f0c-bd69d0732a3f,Kenya,KE,,,,-0.02,37.91,253151,5273,0,247878,2021-10-29T00:00:00Z
596,050ab60e-4991-4dac-9969-cc5c4ac3d1d2,Kenya,KE,,,,-0.02,37.91,253293,5276,0,248017,2021-10-30T00:00:00Z
597,cc345a86-4e60-4149-8f18-81b7e3ef5f2b,Kenya,KE,,,,-0.02,37.91,253310,5281,0,248029,2021-10-31T00:00:00Z
598,a9a8cf66-cf82-42f9-abfe-75d14c93dbde,Kenya,KE,,,,-0.02,37.91,253339,5281,0,248058,2021-11-01T00:00:00Z
599,4595b399-f0d2-40c9-9f40-34823a3df311,Kenya,KE,,,,-0.02,37.91,253409,5282,0,248127,2021-11-02T00:00:00Z
600,e2389741-7112-4b41-a0e1-53317bc6d53d,Kenya,KE,,,,-0.02,37.91,253512,5282,0,248230,2021-11-03T00:00:00Z
601,05a73adc-f0ab-4b66-a963-d5ea30037fc7,Kenya,KE,,,,-0.02,37.91,253661,5296,0,248365,2021-11-04T00:00:00Z
602,072173fc-fbb7-459d-86ef-f1ab5a573a70,Kenya,KE,,,,-0.02,37.91,253737,5296,0,248441,2021-11-05T00:00:00Z
603,c11b1ba3-f65a-44bc-b847-64805e79ce20,Kenya,KE,,,,-0.02,37.91,253813,5305,0,248508,2021-11-06T00:00:00Z
604,a877b0f7-fe8e-41af-aff9-8830fef57657,Kenya,KE,,,,-0.02,37.91,253833,5312,0,248521,2021-11-07T00:00:00Z
605,2438eab8-fd9d-425c-a9dd-c816d902709d,Kenya,KE,,,,-0.02,37.91,253853,5312,0,248541,2021-11-08T00:00:00Z
606,eabdcb2c-669a-4d64-95f1-1aca56bdf614,Kenya,KE,,,,-0.02,37.91,253879,5314,0,248565,2021-11-09T00:00:00Z
607,909143d0-6d2e-45b8-b512-7f9aecb91657,Kenya,KE,,,,-0.02,37.91,254057,5314,0,248743,2021-11-10T00:00:00Z
608,6a39a7be-66a0-4cae-94fa-8398d8dee8cd,Kenya,KE,,,,-0.02,37.91,254151,5315,0,248836,2021-11-11T00:00:00Z
609,4fcdb991-c263-45c3-9c88-7ad0952b30ac,Kenya,KE,,,,-0.02,37.91,254215,5316,0,248899,2021-11-12T00:00:00Z
610,fc6df971-47bb-4f0d-8bd9-77823c19edd2,Kenya,KE,,,,-0.02,37.91,254276,5316,0,248960,2021-11-13T00:00:00Z
611,a5da6cb6-5047-4d1c-8ef5-93e2e2557af7,Kenya,KE,,,,-0.02,37.91,254297,5316,0,248981,2021-11-14T00:00:00Z
612,13a8eb4f-50bf-4f27-953b-77710c22068c,Kenya,KE,,,,-0.02,37.91,254309,5319,0,248990,2021-11-15T00:00:00Z
613,4a952635-b1ff-4209-bd22-8db72e21657e,Kenya,KE,,,,-0.02,37.91,254384,5322,0,249062,2021-11-16T00:00:00Z
614,30f2554d-1b72-45f0-9fdd-8a49ae5ea13a,Kenya,KE,,,,-0.02,37.91,254453,5325,0,249128,2021-11-17T00:00:00Z
615,ffecd936-8642-4dee-b662-5705f63552fd,Kenya,KE,,,,-0.02,37.91,254541,5325,0,249216,2021-11-18T00:00:00Z
616,9699de9d-5750-4977-8250-76f5fe82b2dd,Kenya,KE,,,,-0.02,37.91,254629,5325,0,249304,2021-11-19T00:00:00Z
617,2c36239e-d9e3-45fc-8ae4-a7485667e1bf,Kenya,KE,,,,-0.02,37.91,254688,5325,0,249363,2021-11-20T00:00:00Z
618,1ed0f366-2326-4455-bfac-2d9f1bed187a,Kenya,KE,,,,-0.02,37.91,254710,5328,0,249382,2021-11-21T00:00:00Z
619,d08d767a-ff80-4e91-9a51-0b98c88b4c41,Kenya,KE,,,,-0.02,37.91,254728,5328,0,249400,2021-11-22T00:00:00Z
620,565d9591-e7a3-413d-b5a0-f47f127c2f04,Kenya,KE,,,,-0.02,37.91,254781,5330,0,249451,2021-11-23T00:00:00Z
621,01218bea-e181-4ebd-af88-5a1c4881cec2,Kenya,KE,,,,-0.02,37.91,254816,5332,0,249484,2021-11-24T00:00:00Z
622,75818ea4-ba85-4d9e-9d81-5793474698eb,Kenya,KE,,,,-0.02,37.91,254862,5332,0,249530,2021-11-25T00:00:00Z
623,e670290c-a7e8-4c88-8168-bf78aec29275,Kenya,KE,,,,-0.02,37.91,254904,5333,0,249571,2021-11-26T00:00:00Z
624,cc2a4728-a11a-4f38-bc94-86ee555f3426,Kenya,KE,,,,-0.02,37.91,254940,5333,0,249607,2021-11-27T00:00:00Z
625,43b8ad0d-24c8-40a7-8958-d115b6b56876,Kenya,KE,,,,-0.02,37.91,254951,5333,0,249618,2021-11-28T00:00:00Z
626,7f205e80-3e0e-49ae-8e41-c73f7c6a7469,Kenya,KE,,,,-0.02,37.91,254979,5334,0,249645,2021-11-29T00:00:00Z
627,fd35b637-bff9-46c7-840a-221c0b565a90,Kenya,KE,,,,-0.02,37.91,255088,5335,0,249753,2021-11-30T00:00:00Z
628,891fa43c-21ec-47f9-8793-24cbb62ea286,Kenya,KE,,,,-0.02,37.91,255164,5335,0,249829,2021-12-01T00:00:00Z
629,5ccf3739-6109-4f63-9176-e8cf842d97d7,Kenya,KE,,,,-0.02,37.91,255260,5335,0,249925,2021-12-02T00:00:00Z
630,ccfcdcd6-c475-442c-af4b-8cb2dbce40c1,Kenya,KE,,,,-0.02,37.91,255355,5335,0,250020,2021-12-03T00:00:00Z
631,8defa6aa-b288-41a0-a106-a6d4392dd459,Kenya,KE,,,,-0.02,37.91,255408,5335,0,250073,2021-12-04T00:00:00Z
632,f73b9d3e-446f-49e6-9387-69357516d3a9,Kenya,KE,,,,-0.02,37.91,255437,5335,0,250102,2021-12-05T00:00:00Z
633,564daad3-babf-45ce-a3fc-664e6642758a,Kenya,KE,,,,-0.02,37.91,255469,5335,0,250134,2021-12-06T00:00:00Z
634,649ee16f-b517-4525-a264-d49d3d823215,Kenya,KE,,,,-0.02,37.91,255544,5337,0,250207,2021-12-07T00:00:00Z
635,c47144cf-de0d-4972-83b2-d22cd4d74818,Kenya,KE,,,,-0.02,37.91,255652,5337,0,250315,2021-12-08T00:00:00Z
636,356beef0-5ec2-46e2-82f7-dbe511937313,Kenya,KE,,,,-0.02,37.91,255796,5339,0,250457,2021-12-09T00:00:00Z
637,4cf8de63-7367-4db3-93b8-5483ddfb1a5b,Kenya,KE,,,,-0.02,37.91,255932,5342,0,250590,2021-12-10T00:00:00Z
638,a2a536ba-dcaf-4a7d-ab8a-5f909337b262,Kenya,KE,,,,-0.02,37.91,256134,5346,0,250788,2021-12-11T00:00:00Z
639,47d4fc8d-7e8a-477b-92e2-80b021346140,Kenya,KE,,,,-0.02,37.91,256335,5348,0,250987,2021-12-12T00:00:00Z
640,b088c897-1752-4522-a615-262d8af8fe3a,Kenya,KE,,,,-0.02,37.91,256484,5349,0,251135,2021-12-13T00:00:00Z
641,646d8773-a02d-4115-8c48-3b0196131802,Kenya,KE,,,,-0.02,37.91,256815,5349,0,251466,2021-12-14T00:00:00Z
642,24329e55-a30d-449f-b734-0d976240a6ec,Kenya,KE,,,,-0.02,37.91,257614,5350,0,252264,2021-12-15T00:00:00Z
643,9b242ef7-9057-4725-8a28-b2c79f47df5c,Kenya,KE,,,,-0.02,37.91,258557,5350,0,253207,2021-12-16T00:00:00Z
644,c2b297d3-fc82-4fa2-9ed9-57cfe99d5924,Kenya,KE,,,,-0.02,37.91,260166,5353,0,254813,2021-12-17T00:00:00Z
645,53b2d53d-d81e-487b-a9b4-1ed40017f625,Kenya,KE,,,,-0.02,37.91,262335,5353,0,256982,2021-12-18T00:00:00Z
646,bf96b092-7624-4884-82fe-79f2708c4173,Kenya,KE,,,,-0.02,37.91,263707,5353,0,258354,2021-12-19T00:00:00Z
647,d30dc6f4-0f6a-43c7-bdee-ce12438a34c7,Kenya,KE,,,,-0.02,37.91,264727,5353,0,259374,2021-12-20T00:00:00Z
648,c62aefca-8fac-4f7f-9f5c-3315c226c48d,Kenya,KE,,,,-0.02,37.91,267571,5354,0,262217,2021-12-21T00:00:00Z
649,a8fd118c-4877-4484-ba39-8670f45036f5,Kenya,KE,,,,-0.02,37.91,270899,5355,0,265544,2021-12-22T00:00:00Z
650,d4744cbc-8f05-4ac5-94d3-aa48ba251a5e,Kenya,KE,,,,-0.02,37.91,274645,5356,0,269289,2021-12-23T00:00:00Z
651,d139e897-5df6-48de-8d7b-346bfa05f327,Kenya,KE,,,,-0.02,37.91,277609,5357,0,272252,2021-12-24T00:00:00Z
652,18dcc48b-56ea-4291-9846-055892983c83,Kenya,KE,,,,-0.02,37.91,281358,5359,0,275999,2021-12-25T00:00:00Z
653,cd3470c8-9c1d-49b0-9ee0-733c3129feeb,Kenya,KE,,,,-0.02,37.91,282554,5361,0,277193,2021-12-26T00:00:00Z
654,3338fe10-ea49-4f82-8ff7-00392ef97dfe,Kenya,KE,,,,-0.02,37.91,284150,5364,0,278786,2021-12-27T00:00:00Z
655,ec1fce48-f896-41ec-8909-07d0c83932db,Kenya,KE,,,,-0.02,37.91,285654,5364,0,280290,2021-12-28T00:00:00Z
656,c714375d-b3ae-4457-9ca7-3e4efbdf139a,Kenya,KE,,,,-0.02,37.91,288951,5372,0,283579,2021-12-29T00:00:00Z
657,f52afac7-92a4-419e-b125-fad170821f7b,Kenya,KE,,,,-0.02,37.91,292237,5376,0,286861,2021-12-30T00:00:00Z
658,5238dca5-0a56-4f73-b700-0f3cf0782da5,Kenya,KE,,,,-0.02,37.91,295028,5378,0,289650,2021-12-31T00:00:00Z
659,0703ccff-7b25-4fb6-9a4e-594a288050a6,Kenya,KE,,,,-0.02,37.91,297155,5381,0,291774,2022-01-01T00:00:00Z
660,6676933a-5ac1-43ee-98e8-52ab67cc1e9f,Kenya,KE,,,,-0.02,37.91,298509,5384,0,293125,2022-01-02T00:00:00Z
661,afdd9cd4-967b-4e30-b333-4b92ef4fbb4e,Kenya,KE,,,,-0.02,37.91,299732,5394,0,294338,2022-01-03T00:00:00Z
662,5b2e0619-a02e-4f35-8cf2-4ac2f61315b9,Kenya,KE,,,,-0.02,37.91,302134,5401,0,296733,2022-01-04T00:00:00Z
663,60924814-c769-4616-a51c-5529d27a8655,Kenya,KE,,,,-0.02,37.91,304350,5404,0,298946,2022-01-05T00:00:00Z
664,7f308cee-1b47-4b94-93c9-000238797dd6,Kenya,KE,,,,-0.02,37.91,306686,5411,0,301275,2022-01-06T00:00:00Z
665,f2e471dc-0889-49b4-a071-441090abbb96,Kenya,KE,,,,-0.02,37.91,309130,5425,0,303705,2022-01-07T00:00:00Z
666,00334d6f-cabc-4d91-986b-1a7511d02962,Kenya,KE,,,,-0.02,37.91,310797,5425,0,305372,2022-01-08T00:00:00Z
667,e4ae2deb-30d3-4818-be17-533221241009,Kenya,KE,,,,-0.02,37.91,311538,5446,0,306092,2022-01-09T00:00:00Z
668,2076603f-3ac9-4bd3-aadf-82c13f9ad774,Kenya,KE,,,,-0.02,37.91,312572,5454,0,307118,2022-01-10T00:00:00Z
669,79536ac0-74e7-4eb5-9642-61eaf4b232e6,Kenya,KE,,,,-0.02,37.91,313677,5462,0,308215,2022-01-11T00:00:00Z
670,971532f2-234b-4588-896b-d28941879849,Kenya,KE,,,,-0.02,37.91,314490,5469,0,309021,2022-01-12T00:00:00Z
671,ceaa0b97-d47a-4f26-843a-c80ddb3eb56e,Kenya,KE,,,,-0.02,37.91,315665,5472,0,310193,2022-01-13T00:00:00Z
672,5f3d309d-0ffe-444a-8db4-de051e3fc41e,Kenya,KE,,,,-0.02,37.91,316700,5482,0,311218,2022-01-14T00:00:00Z
673,5cfd7fca-e24f-4e55-8418-21af2b7ee112,Kenya,KE,,,,-0.02,37.91,317324,5488,0,311836,2022-01-15T00:00:00Z
674,3cdbe11a-b3b0-4b5b-a3b2-7ca022c6e119,Kenya,KE,,,,-0.02,37.91,317634,5488,0,312146,2022-01-16T00:00:00Z
675,f2485fcc-4a83-4bdc-94fa-9f1eda53f7be,Kenya,KE,,,,-0.02,37.91,317857,5499,0,312358,2022-01-17T00:00:00Z
676,41d6cbec-3bfe-46a7-9f54-a7921cae0f39,Kenya,KE,,,,-0.02,37.91,318249,5504,0,312745,2022-01-18T00:00:00Z
677,d82c1513-94c0-46e4-9447-84bcafc5ee1f,Kenya,KE,,,,-0.02,37.91,319011,5520,0,313491,2022-01-19T00:00:00Z
678,07edde6b-7245-4b2d-865f-9f8c05de8118,Kenya,KE,,,,-0.02,37.91,319379,5520,0,313859,2022-01-20T00:00:00Z
679,fc1515f2-b0ee-45f2-a8d1-a236f67d92ac,Kenya,KE,,,,-0.02,37.91,319838,5528,0,314310,2022-01-21T00:00:00Z
680,b4991f4b-788c-4d60-8706-896bde562e76,Kenya,KE,,,,-0.02,37.91,320138,5531,0,314607,2022-01-22T00:00:00Z
681,5beacf72-0f26-4e9a-b1b0-e67a967531f0,Kenya,KE,,,,-0.02,37.91,320229,5554,0,314675,2022-01-23T00:00:00Z
682,70ebe442-4b9b-40d3-b3cc-966a807147fb,Kenya,KE,,,,-0.02,37.91,320399,5558,0,314841,2022-01-24T00:00:00Z
683,80fad6a4-d36f-4248-9923-ac6b5b9c86c2,Kenya,KE,,,,-0.02,37.91,320584,5562,0,315022,2022-01-25T00:00:00Z
684,870989c1-2a6f-4c9c-aca1-111a8c9b7576,Kenya,KE,,,,-0.02,37.91,320766,5565,0,315201,2022-01-26T00:00:00Z
